id,height,weight
B71679,3.25225156,106.59412
B71690,3.07160676,81.64656
B71699,2.64257536,63.50288
B71704,3.53289616,85.728888
B71705,2.89612324,77.11064
B71706,3.161284,92.98636
B71738,2.89612324,70.30676
B71739,2.89612324,55.791816
B71744,3.07160676,75.749864
B71763,2.81031696,91.171992
B71766,3.25225156,90.7184
B71768,3.161284,106.59412
B71779,3.25225156,68.0388
B71787,3.161284,68.0388
B71805,3.161284,104.32616
B71813,2.89612324,74.84268
B71826,3.34450944,81.64656
B71834,2.89612324,98.883056
B71842,3.161284,90.7184
B71847,2.89612324,99.79024
B71856,2.725801,102.511792
B71859,3.43805764,106.59412
B71873,3.25225156,81.64656
B71884,3.34450944,95.25432
B71886,2.89612324,81.64656
B71887,3.25225156,78.017824
B71889,3.34450944,74.84268
B71896,3.43805764,99.79024
B71898,3.34450944,78.925008
B71913,2.98321984,95.25432
B71917,3.07160676,81.64656
B71919,3.25225156,95.25432
B71942,2.98321984,81.64656
B71948,3.43805764,66.224432
B71959,3.43805764,74.84268
B71966,2.89612324,82.553744
B71968,2.725801,68.0388
B72020,3.25225156,104.32616
B72055,2.56064004,65.77084
B72060,3.161284,90.7184
B72061,3.34450944,95.25432
B72063,3.161284,104.32616
B72067,2.98321984,82.553744
B72071,3.161284,79.3786
B72075,2.725801,88.45044
B72104,3.161284,68.0388
B72134,2.81031696,104.32616
B72143,2.56064004,84.821704
B72146,3.25225156,102.0582
B72148,3.07160676,77.11064
B72149,3.25225156,111.583632
B72150,3.43805764,86.18248
B72151,3.53289616,85.275296
B72153,2.81031696,79.3786
B72174,3.07160676,90.7184
B72179,2.81031696,77.11064
B72181,3.07160676,81.64656
B72185,2.725801,117.93392
B72192,3.161284,70.760352
B72202,3.07160676,106.59412
B72211,3.25225156,93.893544
B72212,3.629025,81.64656
B72216,4.02644356,113.398
B72225,3.07160676,68.0388
B72256,3.34450944,92.98636
B72257,3.161284,88.45044
B72258,3.07160676,90.7184
B72259,3.34450944,95.25432
B72260,3.53289616,108.86208
B72279,2.64257536,76.657048
B72281,2.81031696,72.57472
B72300,3.25225156,115.66596
B72304,3.82515364,90.7184
B72324,2.98321984,86.636072
B72328,2.56064004,72.57472
B72357,3.25225156,108.86208
B72378,3.25225156,108.408488
B72381,2.98321984,95.25432
B72421,2.98321984,68.0388
B72442,3.161284,94.800728
B72457,3.07160676,105.686936
B72466,3.161284,72.57472
B72476,3.34450944,99.79024
B72477,4.44450724,92.079176
B72493,3.629025,91.625584
B72494,3.07160676,89.811216
B72503,2.89612324,68.0388
B72509,2.81031696,99.79024
B72524,2.725801,75.296272
B72525,3.43805764,102.0582
B72528,3.53289616,129.27372
B72532,2.81031696,95.25432
B72543,2.81031696,81.64656
B72560,3.161284,94.347136
B72568,2.64257536,72.57472
B72571,3.07160676,72.57472
B72581,2.98321984,85.275296
B72588,3.25225156,99.79024
B72599,3.43805764,81.64656
B72605,3.25225156,81.64656
B72622,3.161284,98.429464
B72637,3.161284,103.872568
B72646,2.98321984,97.52228
B72662,2.98321984,89.357624
B72675,2.40064036,96.161504
B72679,2.81031696,90.7184
B72726,2.98321984,140.61352
B72728,3.25225156,93.893544
B72747,3.43805764,111.13004
B72755,2.89612324,90.7184
B72758,2.725801,79.832192
B72773,3.34450944,86.18248
B72795,3.07160676,97.975872
B72799,3.07160676,93.439952
B72849,3.34450944,101.151016
B72859,3.34450944,100.697424
B72873,3.72644416,82.553744
B72875,3.07160676,108.86208
B72876,3.34450944,86.18248
B72893,2.98321984,90.7184
B72905,3.43805764,84.368112
B72909,2.81031696,65.77084
B72922,3.161284,81.64656
B72942,3.43805764,83.91452
B72944,3.161284,88.45044
B72946,3.25225156,104.32616
B72949,2.89612324,111.13004
B72965,3.43805764,88.45044
B72977,3.53289616,92.98636
B72987,3.07160676,92.98636
B72998,2.98321984,70.760352
B73009,3.07160676,79.3786
B73027,2.81031696,83.460928
B73029,2.64257536,58.96696
B73031,3.161284,101.604608
B73044,3.161284,72.57472
B73046,2.47999504,74.84268
B73055,2.98321984,97.52228
B73088,3.34450944,81.64656
B73091,2.81031696,70.760352
B73099,3.53289616,136.984784
B73106,3.07160676,88.45044
B73123,3.07160676,97.52228
B73135,2.81031696,85.275296
B73142,3.07160676,99.79024
B73152,3.53289616,122.46984
B73155,3.34450944,102.0582
B73166,2.40064036,68.945984
B73173,2.81031696,58.96696
B73209,3.43805764,95.25432
B73212,2.98321984,81.64656
B73213,3.07160676,77.11064
B73217,3.07160676,88.45044
B73222,3.161284,86.18248
B73223,2.89612324,95.25432
B73244,3.07160676,83.91452
B73261,3.34450944,117.93392
B73268,3.161284,76.203456
B73271,2.725801,56.699
B73275,3.25225156,90.7184
B73276,3.161284,73.935496
B73277,3.161284,77.564232
B73288,2.98321984,75.749864
B73297,3.34450944,68.0388
B73312,2.89612324,94.800728
B73316,2.725801,63.50288
B73317,2.89612324,74.84268
B73320,3.07160676,68.945984
B73330,3.07160676,89.357624
B73331,3.161284,72.57472
B73340,3.25225156,75.296272
B73346,3.25225156,126.552168
B73350,3.07160676,74.84268
B73353,3.07160676,127.00576
B73371,3.07160676,92.079176
B73373,3.25225156,116.573144
B73377,3.53289616,101.604608
B73385,2.725801,70.30676
B73412,2.89612324,87.996848
B73416,3.43805764,87.089664
B73422,3.43805764,99.79024
B73428,2.89612324,150.592544
B73430,2.98321984,75.296272
B73434,3.53289616,109.769264
B73446,3.25225156,115.66596
B73471,2.98321984,92.98636
B73476,3.53289616,93.439952
B73481,3.25225156,83.91452
B73484,3.34450944,86.18248
B73502,3.629025,108.86208
B73503,3.53289616,140.61352
B73504,3.34450944,92.98636
B73505,3.43805764,77.11064
B73506,2.98321984,83.91452
B73508,3.43805764,137.438376
B73511,2.98321984,87.996848
B73522,2.81031696,90.7184
B73529,2.89612324,96.615096
B73532,3.43805764,111.583632
B73537,2.98321984,90.7184
B73539,3.72644416,81.64656
B73540,3.161284,93.893544
B73593,2.725801,97.068688
B73603,2.89612324,68.0388
B73607,2.98321984,84.821704
B73612,3.53289616,95.25432
B73649,2.89612324,63.50288
B73655,3.07160676,104.32616
B73670,3.25225156,88.45044
B73675,3.07160676,110.222856
B73678,2.47999504,112.037224
B73692,2.98321984,90.7184
B73705,3.25225156,90.7184
B73709,3.25225156,83.91452
B73727,3.161284,72.57472
B73735,2.89612324,95.25432
B73737,2.725801,78.925008
B73748,2.81031696,93.439952
B73752,3.53289616,99.79024
B73758,3.34450944,92.079176
B73760,3.53289616,91.625584
B73779,2.89612324,81.64656
B73786,3.07160676,125.644984
B73802,3.161284,77.564232
B73811,2.89612324,100.697424
B73842,2.81031696,72.121128
B73855,2.98321984,72.57472
B73863,3.07160676,92.532768
B73869,3.53289616,92.98636
B73871,3.07160676,97.52228
B73881,2.725801,83.91452
B73889,2.98321984,88.45044
B73894,3.07160676,90.7184
B73897,3.161284,83.91452
B73899,3.25225156,102.0582
B73902,2.98321984,108.86208
B73904,3.25225156,95.25432
B73924,3.43805764,90.7184
B73958,3.161284,140.61352
B74005,3.161284,70.30676
B74030,3.161284,97.52228
B74033,2.98321984,78.925008
B74037,2.98321984,149.68536
B74051,3.25225156,74.84268
B74052,3.34450944,88.45044
B74054,3.161284,72.57472
B74070,3.25225156,90.7184
B74071,3.161284,88.45044
B74075,3.25225156,88.904032
B74097,3.161284,111.13004
B74114,2.89612324,80.285784
B74117,3.34450944,68.0388
B74127,2.89612324,79.3786
B74153,3.161284,89.357624
B74169,3.34450944,76.203456
B74175,3.07160676,174.179328
B74178,2.89612324,124.7378
B74206,2.81031696,70.30676
B74222,2.98321984,81.64656
B74228,3.53289616,90.7184
B74235,3.34450944,81.64656
B74252,3.07160676,86.18248
B74255,2.725801,70.30676
B74261,3.92515344,104.32616
B74287,2.98321984,72.57472
B74292,3.07160676,90.7184
B74302,3.629025,117.93392
B74348,3.07160676,90.7184
B74349,3.34450944,109.769264
B74351,3.07160676,72.57472
B74370,3.07160676,41.730464
B74371,2.81031696,78.925008
B74385,3.34450944,104.32616
B74396,2.40064036,97.52228
B74412,3.72644416,90.7184
B74413,3.07160676,86.18248
B74419,2.98321984,86.18248
B74420,2.81031696,68.0388
B74423,3.72644416,102.0582
B74424,3.161284,86.18248
B74425,3.161284,81.64656
B74434,3.34450944,90.7184
B74439,2.64257536,74.389088
B74441,2.98321984,112.944408
B74443,3.629025,81.64656
B74456,3.34450944,95.707912
B74463,3.25225156,77.11064
B74464,3.25225156,79.3786
B74465,2.56064004,61.23492
B74472,3.34450944,90.7184
B74473,3.07160676,87.089664
B74488,3.25225156,93.893544
B74495,2.89612324,113.398
B74507,3.34450944,99.79024
B74509,2.56064004,77.564232
B74518,2.98321984,79.3786
B74529,2.81031696,83.91452
B74536,3.43805764,127.00576
B74561,3.43805764,105.233344
B74567,3.07160676,77.11064
B74571,3.07160676,81.64656
B74575,3.43805764,96.615096
B74588,3.161284,93.893544
B74589,3.43805764,75.749864
B74593,3.34450944,136.0776
B74611,2.725801,61.23492
B74620,2.89612324,78.017824
B74621,3.629025,113.398
B74625,2.89612324,97.52228
B74665,3.43805764,116.119552
B74667,3.25225156,94.800728
B74671,3.43805764,102.0582
B74680,2.56064004,92.98636
B74710,2.98321984,81.64656
B74738,3.72644416,107.047712
B74741,3.43805764,102.511792
B74742,3.07160676,63.50288
B74746,2.725801,127.00576
B74751,3.07160676,89.811216
B74757,3.34450944,95.25432
B74768,3.25225156,102.0582
B74772,2.98321984,56.699
B74777,3.07160676,91.625584
B74805,3.07160676,89.811216
B74819,3.25225156,104.32616
B74859,2.89612324,61.688512
B74865,2.81031696,67.585208
B74877,3.07160676,68.0388
B74881,2.98321984,81.64656
B74897,2.56064004,65.77084
B74904,3.43805764,90.7184
B74909,3.34450944,91.625584
B74914,3.53289616,122.46984
B74918,3.43805764,104.32616
B74923,2.725801,92.98636
B74935,2.98321984,75.296272
B74938,3.92515344,145.14944
B74966,3.07160676,80.285784
B74971,3.25225156,99.79024
B74993,3.161284,90.7184
B74995,2.98321984,82.553744
B75002,2.89612324,86.18248
B75005,3.25225156,99.79024
B75006,2.98321984,65.317248
B75024,3.07160676,77.11064
B75025,3.53289616,77.11064
B75031,3.629025,90.7184
B75036,3.53289616,88.904032
B75038,3.34450944,99.79024
B75046,3.34450944,82.553744
B75049,2.81031696,92.98636
B75052,3.43805764,111.13004
B75061,3.161284,113.398
B75064,2.89612324,63.50288
B75065,3.07160676,77.11064
B75071,3.72644416,104.32616
B75081,3.25225156,95.25432
B75092,3.161284,77.11064
B75096,2.89612324,81.64656
B75111,2.98321984,86.18248
B75128,3.43805764,92.98636
B75147,2.81031696,73.481904
B75153,3.34450944,97.52228
B75166,3.34450944,86.18248
B75169,3.161284,79.3786
B75173,3.161284,125.191392
B75177,3.53289616,99.79024
B75191,2.89612324,68.0388
B75197,2.98321984,106.59412
B75198,2.89612324,72.57472
B75206,3.161284,95.25432
B75211,3.07160676,97.52228
B75219,3.34450944,102.0582
B75226,3.161284,90.7184
B75238,2.98321984,122.46984
B75249,3.25225156,81.64656
B75268,3.161284,83.91452
B75279,3.34450944,99.336648
B75310,3.25225156,104.32616
B75340,2.725801,79.3786
B75348,2.98321984,83.91452
B75349,3.07160676,119.294696
B75350,3.43805764,83.460928
B75381,3.629025,95.707912
B75382,3.161284,98.429464
B75384,2.81031696,96.161504
B75385,3.161284,102.511792
B75399,3.53289616,117.93392
B75401,3.07160676,73.481904
B75420,3.629025,83.007336
B75434,3.43805764,81.64656
B75443,3.629025,120.655472
B75462,3.25225156,104.32616
B75477,3.629025,83.460928
B75478,2.98321984,98.883056
B75485,2.81031696,70.760352
B75496,2.98321984,82.100152
B75522,2.89612324,77.11064
B75527,2.89612324,70.30676
B75528,2.98321984,99.79024
B75531,3.07160676,83.91452
B75533,3.25225156,109.315672
B75543,3.161284,79.3786
B75557,3.07160676,109.769264
B75558,3.07160676,82.553744
B75573,,
B75589,3.43805764,83.91452
B75595,3.07160676,83.91452
B75633,3.43805764,113.851592
B75634,3.34450944,106.59412
B75638,2.725801,62.142104
B75652,3.43805764,108.86208
B75655,3.161284,83.460928
B75681,3.161284,71.667536
B75688,3.07160676,81.64656
B75695,3.53289616,106.59412
B75696,3.25225156,100.697424
B75697,2.89612324,79.3786
B75703,3.34450944,107.954896
B75712,3.34450944,99.79024
B75716,3.43805764,104.32616
B75726,3.161284,82.100152
B75727,3.43805764,108.86208
B75734,2.81031696,74.84268
B75739,3.25225156,72.57472
B75745,3.34450944,90.7184
B75785,3.07160676,79.3786
B75795,3.25225156,88.904032
B75804,2.322576,61.23492
B75811,2.98321984,86.18248
B75827,3.34450944,72.57472
B75860,2.89612324,79.832192
B75890,2.89612324,78.471416
B75896,,
B75899,3.07160676,84.368112
B75911,3.43805764,72.57472
B75928,3.161284,74.84268
B75930,3.161284,86.18248
B75933,3.629025,111.13004
B75951,3.34450944,98.883056
B75955,3.34450944,92.98636
B75957,3.34450944,74.84268
B75966,2.89612324,72.57472
B75968,3.07160676,91.625584
B75972,3.25225156,77.11064
B75977,2.81031696,81.192968
B75993,3.161284,100.697424
B75996,3.07160676,90.7184
B75997,3.53289616,108.86208
B76002,3.161284,96.615096
B76003,2.98321984,86.18248
B76005,2.89612324,98.429464
B76080,3.07160676,81.64656
B76091,3.161284,72.57472
B76099,2.64257536,54.43104
B76100,3.161284,77.11064
B76109,2.98321984,78.017824
B76121,3.161284,92.98636
B76129,3.07160676,97.068688
B76138,3.629025,122.46984
B76143,3.07160676,98.883056
B76146,3.161284,101.151016
B76167,2.64257536,88.45044
B76169,3.07160676,76.203456
B76174,2.81031696,74.84268
B76197,2.98321984,104.32616
B76233,3.07160676,66.678024
B76244,2.725801,68.945984
B76250,3.25225156,72.57472
B76251,2.98321984,95.25432
B76254,2.98321984,99.336648
B76259,3.07160676,86.18248
B76267,3.25225156,83.91452
B76283,3.43805764,104.32616
B76284,3.43805764,113.398
B76287,3.53289616,84.821704
B76295,3.161284,83.91452
B76298,3.161284,113.398
B76317,3.07160676,77.11064
B76334,3.43805764,113.398
B76349,3.161284,86.18248
B76356,3.07160676,111.13004
B76378,2.89612324,95.25432
B76384,2.89612324,83.91452
B76397,2.98321984,90.264808
B76414,3.25225156,65.77084
B76415,3.161284,102.965384
B76423,3.34450944,85.728888
B76441,3.34450944,116.573144
B76454,3.34450944,92.532768
B76457,3.43805764,80.739376
B76468,2.89612324,99.79024
B76474,2.98321984,95.25432
B76477,2.89612324,97.52228
B76478,3.07160676,76.657048
B76479,2.725801,73.935496
B76483,2.89612324,77.11064
B76493,3.161284,78.017824
B76498,2.98321984,98.883056
B76520,3.161284,84.821704
B76531,2.81031696,95.25432
B76536,2.98321984,79.3786
B76541,3.07160676,102.965384
B76549,3.25225156,77.11064
B76559,3.07160676,72.57472
B76567,3.43805764,127.00576
B76598,3.34450944,71.667536
B76600,3.25225156,99.79024
B76601,3.25225156,113.398
B76602,2.89612324,129.27372
B76604,2.725801,77.11064
B76631,3.53289616,104.32616
B76636,3.07160676,77.11064
B76639,3.43805764,88.45044
B76647,3.07160676,113.398
B76671,2.98321984,101.604608
B76690,2.725801,92.98636
B76691,3.34450944,101.604608
B76693,2.89612324,102.0582
B76694,2.81031696,69.853168
B76702,2.89612324,74.84268
B76705,4.44450724,58.96696
B76714,3.629025,104.32616
B76717,2.89612324,72.57472
B76732,2.81031696,77.11064
B76751,2.81031696,70.30676
B76762,2.98321984,77.564232
B76773,3.161284,99.79024
B76778,3.07160676,83.007336
B76780,2.56064004,65.317248
B76789,2.89612324,127.912944
B76790,3.161284,77.11064
B76822,3.43805764,113.398
B76837,3.25225156,90.7184
B76852,2.89612324,112.490816
B76857,2.81031696,101.604608
B76895,2.81031696,83.91452
B76896,2.725801,63.50288
B76897,2.81031696,73.028312
B76901,3.161284,92.532768
B76917,3.161284,81.64656
B76919,3.629025,84.368112
B76921,3.161284,97.975872
B76924,3.161284,102.0582
B76928,3.25225156,82.553744
B76950,3.07160676,68.0388
B76955,3.07160676,104.32616
B76956,3.161284,78.925008
B76987,3.161284,79.3786
B77016,3.161284,94.800728
B77018,2.98321984,82.553744
B77019,3.161284,90.7184
B77032,3.161284,87.089664
B77035,2.81031696,91.171992
B77050,3.07160676,90.7184
B77071,3.34450944,77.564232
B77081,2.725801,63.50288
B77082,3.161284,86.636072
B77084,3.07160676,95.25432
B77095,3.07160676,90.7184
B77098,2.89612324,108.86208
B77099,3.25225156,92.079176
B77110,3.07160676,83.91452
B77111,3.25225156,78.471416
B77112,3.161284,68.0388
B77118,3.161284,76.657048
B77152,2.725801,67.131616
B77156,3.07160676,108.86208
B77173,3.25225156,79.3786
B77175,3.629025,92.98636
B77238,3.161284,81.64656
B77243,2.89612324,81.64656
B77266,2.64257536,61.688512
B77269,3.34450944,89.811216
B77288,3.43805764,92.98636
B77293,3.25225156,102.0582
B77308,3.25225156,81.64656
B77309,3.161284,65.77084
B77322,2.98321984,90.7184
B77331,3.25225156,90.7184
B77336,3.25225156,121.562656
B77338,3.161284,79.3786
B77350,3.72644416,122.46984
B77381,3.25225156,86.636072
B77388,3.25225156,81.192968
B77409,3.72644416,86.18248
B77410,2.98321984,86.18248
B77426,3.161284,79.3786
B77435,3.25225156,77.11064
B77440,2.98321984,79.3786
B77467,3.43805764,106.59412
B77469,4.02644356,127.00576
B77473,3.43805764,116.573144
B77481,3.161284,83.91452
B77488,3.34450944,90.264808
B77494,3.07160676,95.25432
B77506,2.89612324,83.91452
B77510,3.25225156,113.398
B77525,2.98321984,99.79024
B77531,3.07160676,83.91452
B77533,3.25225156,105.233344
B77541,2.89612324,78.017824
B77568,2.64257536,68.0388
B77592,2.64257536,83.91452
B77594,3.07160676,77.11064
B77595,3.25225156,90.7184
B77602,3.25225156,104.32616
B77604,3.43805764,90.7184
B77615,3.43805764,99.79024
B77617,3.161284,83.91452
B77629,3.34450944,122.46984
B77632,2.64257536,77.11064
B77650,3.53289616,82.100152
B77657,2.98321984,88.45044
B77663,3.34450944,86.18248
B77664,2.98321984,67.131616
B77666,3.25225156,98.429464
B77669,3.53289616,102.965384
B77676,2.81031696,125.191392
B77677,2.81031696,72.57472
B77694,2.81031696,80.285784
B77699,2.64257536,68.0388
B77701,3.34450944,104.32616
B77720,2.89612324,83.91452
B77736,3.25225156,87.543256
B77754,3.25225156,104.32616
B77762,3.34450944,117.93392
B77764,3.34450944,88.45044
B77767,2.98321984,72.57472
B77774,3.161284,90.7184
B77778,2.81031696,92.98636
B77786,2.89612324,63.956472
B77797,3.629025,126.552168
B77800,3.43805764,102.965384
B77806,3.161284,95.25432
B77810,3.07160676,84.821704
B77817,3.25225156,69.853168
B77826,3.53289616,108.86208
B77854,2.89612324,82.553744
B77864,3.25225156,98.883056
B77877,3.34450944,81.64656
B77883,2.81031696,95.25432
B77892,2.81031696,92.98636
B77896,3.34450944,88.45044
B77909,3.161284,95.25432
B77914,3.07160676,73.935496
B77919,3.161284,83.91452
B77922,3.34450944,102.0582
B77954,3.629025,94.347136
B77962,3.161284,84.821704
B77964,3.72644416,131.54168
B77968,3.25225156,77.11064
B77971,3.25225156,82.100152
B77981,3.43805764,92.079176
B77987,2.81031696,73.935496
B77992,2.89612324,79.832192
B77995,2.81031696,90.7184
B78007,3.07160676,65.77084
B78034,3.25225156,79.3786
B78038,3.629025,96.161504
B78051,3.43805764,77.11064
B78063,2.98321984,89.357624
B78079,2.725801,88.45044
